"STATEFIP","STATE_NAME","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"23","Maine","1825","Other psychologists","Psychologists","MALE",411,NA,411,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",275,38,193,NA,NA,34,10,NA,13.82,70.18,NA,NA,12.36,3.64,NA
"23","Maine","2003","Marriage and family therapists","Mental health counselors","MALE",44,NA,44,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","2004","Mental health counselors","Mental health counselors","MALE",278,43,170,NA,65,NA,NA,NA,15.47,61.15,NA,23.38,NA,NA,NA
"23","Maine","1822","School psychologists","Psychologists","FEMALE",181,NA,181,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","1825","Other psychologists","Psychologists","FEMALE",736,44,692,NA,NA,NA,NA,NA,5.98,94.02,NA,NA,NA,NA,NA
"23","Maine","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",900,NA,890,10,NA,NA,NA,NA,NA,98.89,1.11,NA,NA,NA,NA
"23","Maine","2003","Marriage and family therapists","Mental health counselors","FEMALE",205,NA,205,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","2004","Mental health counselors","Mental health counselors","FEMALE",609,53,504,NA,NA,52,NA,NA,8.7,82.76,NA,NA,8.54,NA,NA
"23","Maine","2005","Rehabilitation counselors","Mental health counselors","FEMALE",139,28,111,NA,NA,NA,NA,NA,20.14,79.86,NA,NA,NA,NA,NA
"23","Maine","2003","Marriage and family therapists","Mental health counselors","ALL",249,NA,249,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","2004","Mental health counselors","Mental health counselors","ALL",887,96,674,NA,65,52,NA,NA,10.82,75.99,NA,7.33,5.86,NA,NA
"23","Maine","0000","Total-Pop","Total-Pop","FEMALE",681791,10348,636253,3747,9432,8115,13151,745,1.52,93.32,0.55,1.38,1.19,1.93,0.11
"23","Maine","0000","Total-Pop","Total-Pop","MALE",653701,11690,608359,3686,5978,9846,13629,513,1.79,93.06,0.56,0.91,1.51,2.08,0.08
"23","Maine","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",1175,38,1083,10,NA,34,10,NA,3.23,92.17,0.85,NA,2.89,0.85,NA
"23","Maine","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",272,NA,272,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","1822","School psychologists","Psychologists","ALL",201,NA,201,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","1825","Other psychologists","Psychologists","ALL",1147,44,1103,NA,NA,NA,NA,NA,3.84,96.16,NA,NA,NA,NA,NA
"23","Maine","1821","Clinical and counseling psychologists","Psychologists","ALL",73,NA,51,NA,NA,22,NA,NA,NA,69.86,NA,NA,30.14,NA,NA
"23","Maine","2005","Rehabilitation counselors","Mental health counselors","MALE",83,NA,83,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",90,NA,90,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"23","Maine","0000","Total-Pop","Total-Pop","ALL",1335492,22038,1244612,7433,15410,17961,26780,1258,1.65,93.2,0.56,1.15,1.34,2.01,0.09
"24","Maryland","0000","Total-Pop","Total-Pop","FEMALE",3100765,292119,1561696,5589,197911,944195,89078,10177,9.42,50.36,0.18,6.38,30.45,2.87,0.33
"24","Maryland","1825","Other psychologists","Psychologists","ALL",4692,217,3708,NA,115,591,61,NA,4.62,79.03,NA,2.45,12.6,1.3,NA
"24","Maryland","1821","Clinical and counseling psychologists","Psychologists","ALL",831,41,669,NA,36,85,NA,NA,4.93,80.51,NA,4.33,10.23,NA,NA
"24","Maryland","1822","School psychologists","Psychologists","ALL",1176,81,948,NA,58,65,24,NA,6.89,80.61,NA,4.93,5.53,2.04,NA
"24","Maryland","2004","Mental health counselors","Mental health counselors","FEMALE",2080,261,1068,NA,25,699,27,NA,12.55,51.35,NA,1.2,33.61,1.3,NA
"24","Maryland","2005","Rehabilitation counselors","Mental health counselors","FEMALE",662,10,389,NA,8,231,24,NA,1.51,58.76,NA,1.21,34.89,3.63,NA
"24","Maryland","0000","Total-Pop","Total-Pop","ALL",6018848,606800,3062438,11473,377062,1768099,173437,19539,10.08,50.88,0.19,6.26,29.38,2.88,0.32
"24","Maryland","2003","Marriage and family therapists","Mental health counselors","FEMALE",943,NA,497,NA,23,409,14,NA,NA,52.7,NA,2.44,43.37,1.48,NA
"24","Maryland","1822","School psychologists","Psychologists","MALE",195,31,164,NA,NA,NA,NA,NA,15.9,84.1,NA,NA,NA,NA,NA
"24","Maryland","1825","Other psychologists","Psychologists","MALE",1243,31,997,NA,39,176,NA,NA,2.49,80.21,NA,3.14,14.16,NA,NA
"24","Maryland","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",656,NA,383,NA,63,210,NA,NA,NA,58.38,NA,9.6,32.01,NA,NA
"24","Maryland","0000","Total-Pop","Total-Pop","MALE",2918083,314681,1500742,5884,179151,823904,84359,9362,10.78,51.43,0.2,6.14,28.23,2.89,0.32
"24","Maryland","1821","Clinical and counseling psychologists","Psychologists","FEMALE",583,41,489,NA,19,34,NA,NA,7.03,83.88,NA,3.26,5.83,NA,NA
"24","Maryland","1822","School psychologists","Psychologists","FEMALE",981,50,784,NA,58,65,24,NA,5.1,79.92,NA,5.91,6.63,2.45,NA
"24","Maryland","1825","Other psychologists","Psychologists","FEMALE",3449,186,2711,NA,76,415,61,NA,5.39,78.6,NA,2.2,12.03,1.77,NA
"24","Maryland","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",1943,54,1011,NA,NA,765,113,NA,2.78,52.03,NA,NA,39.37,5.82,NA
"24","Maryland","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1084,NA,699,NA,63,293,29,NA,NA,64.48,NA,5.81,27.03,2.68,NA
"24","Maryland","1821","Clinical and counseling psychologists","Psychologists","MALE",248,NA,180,NA,17,51,NA,NA,NA,72.58,NA,6.85,20.56,NA,NA
"24","Maryland","2005","Rehabilitation counselors","Mental health counselors","MALE",265,88,107,NA,41,9,20,NA,33.21,40.38,NA,15.47,3.4,7.55,NA
"24","Maryland","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",866,33,177,NA,39,547,70,NA,3.81,20.44,NA,4.5,63.16,8.08,NA
"24","Maryland","2003","Marriage and family therapists","Mental health counselors","MALE",61,NA,24,NA,NA,37,NA,NA,NA,39.34,NA,NA,60.66,NA,NA
"24","Maryland","2004","Mental health counselors","Mental health counselors","MALE",746,NA,299,NA,10,403,23,11,NA,40.08,NA,1.34,54.02,3.08,1.47
"24","Maryland","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",428,NA,316,NA,NA,83,29,NA,NA,73.83,NA,NA,19.39,6.78,NA
"24","Maryland","2005","Rehabilitation counselors","Mental health counselors","ALL",927,98,496,NA,49,240,44,NA,10.57,53.51,NA,5.29,25.89,4.75,NA
"24","Maryland","2004","Mental health counselors","Mental health counselors","ALL",2826,261,1367,NA,35,1102,50,11,9.24,48.37,NA,1.24,39,1.77,0.39
"24","Maryland","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",2809,87,1188,NA,39,1312,183,NA,3.1,42.29,NA,1.39,46.71,6.51,NA
"24","Maryland","2003","Marriage and family therapists","Mental health counselors","ALL",1004,NA,521,NA,23,446,14,NA,NA,51.89,NA,2.29,44.42,1.39,NA
"25","Massachusetts","2004","Mental health counselors","Mental health counselors","FEMALE",3288,309,2302,NA,75,587,15,NA,9.4,70.01,NA,2.28,17.85,0.46,NA
"25","Massachusetts","1822","School psychologists","Psychologists","MALE",389,17,359,NA,13,NA,NA,NA,4.37,92.29,NA,3.34,NA,NA,NA
"25","Massachusetts","2003","Marriage and family therapists","Mental health counselors","FEMALE",991,39,758,NA,20,118,56,NA,3.94,76.49,NA,2.02,11.91,5.65,NA
"25","Massachusetts","1825","Other psychologists","Psychologists","FEMALE",5053,415,4332,NA,133,41,132,NA,8.21,85.73,NA,2.63,0.81,2.61,NA
"25","Massachusetts","2005","Rehabilitation counselors","Mental health counselors","FEMALE",878,27,733,NA,31,71,16,NA,3.08,83.49,NA,3.53,8.09,1.82,NA
"25","Massachusetts","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",955,71,794,NA,NA,80,10,NA,7.43,83.14,NA,NA,8.38,1.05,NA
"25","Massachusetts","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",3047,109,2423,NA,32,353,130,NA,3.58,79.52,NA,1.05,11.59,4.27,NA
"25","Massachusetts","1821","Clinical and counseling psychologists","Psychologists","MALE",716,47,644,NA,13,NA,12,NA,6.56,89.94,NA,1.82,NA,1.68,NA
"25","Massachusetts","0000","Total-Pop","Total-Pop","ALL",6850572,809782,4903842,9856,450424,475073,145805,55790,11.82,71.58,0.14,6.57,6.93,2.13,0.81
"25","Massachusetts","1825","Other psychologists","Psychologists","ALL",6706,500,5829,NA,173,72,132,NA,7.46,86.92,NA,2.58,1.07,1.97,NA
"25","Massachusetts","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",4075,132,3262,NA,55,463,163,NA,3.24,80.05,NA,1.35,11.36,4,NA
"25","Massachusetts","2003","Marriage and family therapists","Mental health counselors","MALE",228,48,157,NA,NA,23,NA,NA,21.05,68.86,NA,NA,10.09,NA,NA
"25","Massachusetts","2004","Mental health counselors","Mental health counselors","ALL",4317,323,3122,NA,80,777,15,NA,7.48,72.32,NA,1.85,18,0.35,NA
"25","Massachusetts","1825","Other psychologists","Psychologists","MALE",1653,85,1497,NA,40,31,NA,NA,5.14,90.56,NA,2.42,1.88,NA,NA
"25","Massachusetts","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",1028,23,839,NA,23,110,33,NA,2.24,81.61,NA,2.24,10.7,3.21,NA
"25","Massachusetts","1821","Clinical and counseling psychologists","Psychologists","FEMALE",886,42,831,NA,NA,13,NA,NA,4.74,93.79,NA,NA,1.47,NA,NA
"25","Massachusetts","1822","School psychologists","Psychologists","FEMALE",2021,94,1835,NA,30,62,NA,NA,4.65,90.8,NA,1.48,3.07,NA,NA
"25","Massachusetts","1821","Clinical and counseling psychologists","Psychologists","ALL",1602,89,1475,NA,13,13,12,NA,5.56,92.07,NA,0.81,0.81,0.75,NA
"25","Massachusetts","1822","School psychologists","Psychologists","ALL",2410,111,2194,NA,43,62,NA,NA,4.61,91.04,NA,1.78,2.57,NA,NA
"25","Massachusetts","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1235,71,1009,NA,NA,145,10,NA,5.75,81.7,NA,NA,11.74,0.81,NA
"25","Massachusetts","2003","Marriage and family therapists","Mental health counselors","ALL",1219,87,915,NA,20,141,56,NA,7.14,75.06,NA,1.64,11.57,4.59,NA
"25","Massachusetts","0000","Total-Pop","Total-Pop","FEMALE",3524086,407499,2530025,4387,235441,244968,72664,29102,11.56,71.79,0.12,6.68,6.95,2.06,0.83
"25","Massachusetts","2005","Rehabilitation counselors","Mental health counselors","ALL",1126,27,937,NA,31,115,16,NA,2.4,83.21,NA,2.75,10.21,1.42,NA
"25","Massachusetts","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",280,NA,215,NA,NA,65,NA,NA,NA,76.79,NA,NA,23.21,NA,NA
"25","Massachusetts","2004","Mental health counselors","Mental health counselors","MALE",1029,14,820,NA,5,190,NA,NA,1.36,79.69,NA,0.49,18.46,NA,NA
"25","Massachusetts","2005","Rehabilitation counselors","Mental health counselors","MALE",248,NA,204,NA,NA,44,NA,NA,NA,82.26,NA,NA,17.74,NA,NA
"25","Massachusetts","0000","Total-Pop","Total-Pop","MALE",3326486,402283,2373817,5469,214983,230105,73141,26688,12.09,71.36,0.16,6.46,6.92,2.2,0.8
"26","Michigan","1821","Clinical and counseling psychologists","Psychologists","ALL",751,NA,705,NA,NA,46,NA,NA,NA,93.87,NA,NA,6.13,NA,NA
"26","Michigan","1821","Clinical and counseling psychologists","Psychologists","FEMALE",446,NA,400,NA,NA,46,NA,NA,NA,89.69,NA,NA,10.31,NA,NA
"26","Michigan","1822","School psychologists","Psychologists","FEMALE",651,31,557,NA,6,16,41,NA,4.76,85.56,NA,0.92,2.46,6.3,NA
"26","Michigan","1825","Other psychologists","Psychologists","FEMALE",2430,57,2149,10,38,144,32,NA,2.35,88.44,0.41,1.56,5.93,1.32,NA
"26","Michigan","2003","Marriage and family therapists","Mental health counselors","FEMALE",773,29,522,NA,NA,199,23,NA,3.75,67.53,NA,NA,25.74,2.98,NA
"26","Michigan","0000","Total-Pop","Total-Pop","ALL",9965265,507710,7476702,46010,311488,1359430,250246,13679,5.09,75.03,0.46,3.13,13.64,2.51,0.14
"26","Michigan","2004","Mental health counselors","Mental health counselors","FEMALE",2300,172,1529,6,34,457,102,NA,7.48,66.48,0.26,1.48,19.87,4.43,NA
"26","Michigan","2005","Rehabilitation counselors","Mental health counselors","FEMALE",704,NA,514,NA,32,158,NA,NA,NA,73.01,NA,4.55,22.44,NA,NA
"26","Michigan","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",1607,40,1359,NA,NA,185,23,NA,2.49,84.57,NA,NA,11.51,1.43,NA
"26","Michigan","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",868,94,629,20,NA,125,NA,NA,10.83,72.47,2.3,NA,14.4,NA,NA
"26","Michigan","1821","Clinical and counseling psychologists","Psychologists","MALE",305,NA,305,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"26","Michigan","1822","School psychologists","Psychologists","ALL",1095,31,977,NA,6,40,41,NA,2.83,89.22,NA,0.55,3.65,3.74,NA
"26","Michigan","1825","Other psychologists","Psychologists","ALL",4007,72,3546,15,63,265,46,NA,1.8,88.5,0.37,1.57,6.61,1.15,NA
"26","Michigan","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",2323,72,1757,NA,62,409,23,NA,3.1,75.63,NA,2.67,17.61,0.99,NA
"26","Michigan","2003","Marriage and family therapists","Mental health counselors","ALL",1086,66,608,NA,NA,389,23,NA,6.08,55.99,NA,NA,35.82,2.12,NA
"26","Michigan","2004","Mental health counselors","Mental health counselors","ALL",2900,172,1937,19,60,610,102,NA,5.93,66.79,0.66,2.07,21.03,3.52,NA
"26","Michigan","2005","Rehabilitation counselors","Mental health counselors","ALL",1107,NA,756,NA,32,247,72,NA,NA,68.29,NA,2.89,22.31,6.5,NA
"26","Michigan","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1135,132,858,20,NA,125,NA,NA,11.63,75.59,1.76,NA,11.01,NA,NA
"26","Michigan","0000","Total-Pop","Total-Pop","FEMALE",5060441,250647,3780701,22698,158987,715925,124447,7036,4.95,74.71,0.45,3.14,14.15,2.46,0.14
"26","Michigan","0000","Total-Pop","Total-Pop","MALE",4904824,257063,3696001,23312,152501,643505,125799,6643,5.24,75.35,0.48,3.11,13.12,2.56,0.14
"26","Michigan","1822","School psychologists","Psychologists","MALE",444,NA,420,NA,NA,24,NA,NA,NA,94.59,NA,NA,5.41,NA,NA
"26","Michigan","1825","Other psychologists","Psychologists","MALE",1577,15,1397,5,25,121,14,NA,0.95,88.59,0.32,1.59,7.67,0.89,NA
"26","Michigan","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",716,32,398,NA,62,224,NA,NA,4.47,55.59,NA,8.66,31.28,NA,NA
"26","Michigan","2003","Marriage and family therapists","Mental health counselors","MALE",313,37,86,NA,NA,190,NA,NA,11.82,27.48,NA,NA,60.7,NA,NA
"26","Michigan","2004","Mental health counselors","Mental health counselors","MALE",600,NA,408,13,26,153,NA,NA,NA,68,2.17,4.33,25.5,NA,NA
"26","Michigan","2005","Rehabilitation counselors","Mental health counselors","MALE",403,NA,242,NA,NA,89,72,NA,NA,60.05,NA,NA,22.08,17.87,NA
"26","Michigan","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",267,38,229,NA,NA,NA,NA,NA,14.23,85.77,NA,NA,NA,NA,NA
"27","Minnesota","1822","School psychologists","Psychologists","ALL",1152,36,1092,NA,NA,NA,24,NA,3.12,94.79,NA,NA,NA,2.08,NA
"27","Minnesota","1825","Other psychologists","Psychologists","ALL",4710,NA,4326,8,179,24,173,NA,NA,91.85,0.17,3.8,0.51,3.67,NA
"27","Minnesota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",2507,29,2054,56,72,154,142,NA,1.16,81.93,2.23,2.87,6.14,5.66,NA
"27","Minnesota","1821","Clinical and counseling psychologists","Psychologists","ALL",802,NA,686,NA,116,NA,NA,NA,NA,85.54,NA,14.46,NA,NA,NA
"27","Minnesota","1821","Clinical and counseling psychologists","Psychologists","FEMALE",450,NA,431,NA,19,NA,NA,NA,NA,95.78,NA,4.22,NA,NA,NA
"27","Minnesota","0000","Total-Pop","Total-Pop","ALL",5563378,299252,4442456,53353,264643,350306,145250,8118,5.38,79.85,0.96,4.76,6.3,2.61,0.15
"27","Minnesota","2003","Marriage and family therapists","Mental health counselors","MALE",346,NA,235,3,70,NA,38,NA,NA,67.92,0.87,20.23,NA,10.98,NA
"27","Minnesota","2004","Mental health counselors","Mental health counselors","MALE",745,NA,522,NA,15,174,15,19,NA,70.07,NA,2.01,23.36,2.01,2.55
"27","Minnesota","2005","Rehabilitation counselors","Mental health counselors","MALE",346,NA,134,NA,20,192,NA,NA,NA,38.73,NA,5.78,55.49,NA,NA
"27","Minnesota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",112,NA,97,NA,NA,15,NA,NA,NA,86.61,NA,NA,13.39,NA,NA
"27","Minnesota","2004","Mental health counselors","Mental health counselors","ALL",3119,163,2515,22,141,214,45,19,5.23,80.63,0.71,4.52,6.86,1.44,0.61
"27","Minnesota","2005","Rehabilitation counselors","Mental health counselors","ALL",776,NA,538,NA,33,205,NA,NA,NA,69.33,NA,4.25,26.42,NA,NA
"27","Minnesota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",832,NA,756,22,NA,48,6,NA,NA,90.87,2.64,NA,5.77,0.72,NA
"27","Minnesota","2004","Mental health counselors","Mental health counselors","FEMALE",2374,163,1993,22,126,40,30,NA,6.87,83.95,0.93,5.31,1.68,1.26,NA
"27","Minnesota","2005","Rehabilitation counselors","Mental health counselors","FEMALE",430,NA,404,NA,13,13,NA,NA,NA,93.95,NA,3.02,3.02,NA,NA
"27","Minnesota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",720,NA,659,22,NA,33,6,NA,NA,91.53,3.06,NA,4.58,0.83,NA
"27","Minnesota","1821","Clinical and counseling psychologists","Psychologists","MALE",352,NA,255,NA,97,NA,NA,NA,NA,72.44,NA,27.56,NA,NA,NA
"27","Minnesota","1822","School psychologists","Psychologists","MALE",230,NA,230,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"27","Minnesota","1825","Other psychologists","Psychologists","MALE",1155,NA,1063,8,NA,NA,84,NA,NA,92.03,0.69,NA,NA,7.27,NA
"27","Minnesota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",953,NA,653,42,NA,124,134,NA,NA,68.52,4.41,NA,13.01,14.06,NA
"27","Minnesota","1822","School psychologists","Psychologists","FEMALE",922,36,862,NA,NA,NA,24,NA,3.9,93.49,NA,NA,NA,2.6,NA
"27","Minnesota","1825","Other psychologists","Psychologists","FEMALE",3555,NA,3263,NA,179,24,89,NA,NA,91.79,NA,5.04,0.68,2.5,NA
"27","Minnesota","2003","Marriage and family therapists","Mental health counselors","ALL",1033,28,890,6,71,NA,38,NA,2.71,86.16,0.58,6.87,NA,3.68,NA
"27","Minnesota","2003","Marriage and family therapists","Mental health counselors","FEMALE",687,28,655,3,1,NA,NA,NA,4.08,95.34,0.44,0.15,NA,NA,NA
"27","Minnesota","0000","Total-Pop","Total-Pop","FEMALE",2793726,144835,2238512,26701,135835,170984,73099,3760,5.18,80.13,0.96,4.86,6.12,2.62,0.13
"27","Minnesota","0000","Total-Pop","Total-Pop","MALE",2769652,154417,2203944,26652,128808,179322,72151,4358,5.58,79.57,0.96,4.65,6.47,2.61,0.16
"27","Minnesota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",1554,29,1401,14,72,30,8,NA,1.87,90.15,0.9,4.63,1.93,0.51,NA
"28","Mississippi","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",436,NA,299,8,NA,104,25,NA,NA,68.58,1.83,NA,23.85,5.73,NA
"28","Mississippi","2004","Mental health counselors","Mental health counselors","FEMALE",514,NA,310,NA,NA,204,NA,NA,NA,60.31,NA,NA,39.69,NA,NA
"28","Mississippi","2005","Rehabilitation counselors","Mental health counselors","FEMALE",181,NA,96,NA,NA,85,NA,NA,NA,53.04,NA,NA,46.96,NA,NA
"28","Mississippi","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",279,NA,146,NA,NA,133,NA,NA,NA,52.33,NA,NA,47.67,NA,NA
"28","Mississippi","2003","Marriage and family therapists","Mental health counselors","FEMALE",280,NA,166,NA,NA,114,NA,NA,NA,59.29,NA,NA,40.71,NA,NA
"28","Mississippi","1822","School psychologists","Psychologists","MALE",25,NA,25,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"28","Mississippi","1825","Other psychologists","Psychologists","MALE",161,NA,146,NA,NA,15,NA,NA,NA,90.68,NA,NA,9.32,NA,NA
